id,name,text,trans
0000000000000,手毬,プロデューサー、私の名前を\n綺麗に書きますよね。,制作人，要好好写\n我的名字哦。
0000000000000,{user},どういうことですか？,什么意思呢？
0000000000000,手毬,手毬っていう字。,手毬这两个字。
0000000000000,手毬,バランス取るの、\n難しくないですか？,要掌握平衡，\n很难吧？
select,,そうでもない\nですよ,其实也\n没有那么难
select,,何度も\n練習しました,我已经练习过\n很多次了
select,,好きな字ですから,因为是我喜欢的字
0000000000000,手毬,むっ。\n私は苦手でしたよ。,唔…\n我就很不擅长呢。
0000000000000,手毬,綺麗に書けるようになるまで\nたくさん練習したのに。,明明练习了很多次\n才终于能写好看的。
0000000000000,手毬,プロデューサー、ずるい……\nずるいですっ！,制作人太狡猾了…\n太狡猾了啦！
0000000000000,{user},（理不尽な……）,（这也太不讲理了…）
0000000000000,手毬,そ、そうなんですか？\nどうして……,是、是这样吗？\n为什么…
0000000000000,{user},書く機会があるときに、\n字で評価を下げたくないですから。,因为不想在需要写字的时候\n因为字丑而被扣分啊。
0000000000000,手毬,……プロ……みたいですね。,…真像制作人…的风格呢。
0000000000000,手毬,（わ、私も……\n　もっと練習したほうがいいかな？）,（我、我也…\n是不是该多练习一下？）
0000000000000,手毬,えっ！？,诶！？
0000000000000,手毬,（そ、それって……）,（这、这意思是…）
0000000000000,{user},……月村さん？,…月村同学？
0000000000000,手毬,（どういうこと～～っ！？）,（到底什么意思啊～～！？）
info,adv_pevent_001_ttmr_activity_003.txt,,
译者,,,
