id,name,text,trans
0000000000000,理科教師,さて、みなさんにとって\n声は大事な唯一無二の個性です。,那么，对大家来说\n声音是独一无二的重要个性。
0000000000000,理科教師,ところがその声を、吸っただけで\n変えてしまうガスがあるんですね。,但是有一种气体\n只要吸入就能改变声音哦。
0000000000000,理科教師,そのガスとはいったいなんでしょう？\nはい、倉本さん。,这种气体究竟是什么呢？\n请回答，仓本同学。
0000000000000,千奈,は、はいっ！\nえっと、ガスですわね！,是、是！\n呃，是气体对吧！
0000000000000,千奈,ガス、ガス……う～ん。\n確か、先生と話したような……,气体、气体……嗯。\n记得好像和老师说过……
select,,ヘリウムガス,氦气
select,,貴ガス,稀有气体
select,,プロパンガス,丙烷气
0000000000000,理科教師,正解！\n答えはヘリウムガスです。,正确答案！\n答案是氦气。
0000000000000,理科教師,ヘリウムはとても軽く、\n音を伝える速度があがります。,氦气非常轻，\n会加快声音传播速度。
0000000000000,理科教師,その結果、声が高くなって\n聞こえるんですね。,结果就会让声音\n听起来变高哦。
0000000000000,千奈,そんなことが起きるのですね！,居然会发生这种事呢！
0000000000000,千奈,高くなったわたくしの声……\nどんな風になるのでしょう？,变高后的妾身声音……\n会变成什么样呢？
0000000000000,理科教師,残念。正解はヘリウムガスです。\nちょっと惜しかったですね。,很遗憾。正确答案是氦气。\n差一点点就对了呢。
0000000000000,理科教師,ヘリウムは吸うと音を伝える速度が\nあがり、声が高くなるんです。,吸入氦气会加快声音传播速度，\n使声音变高。
0000000000000,理科教師,ヘリウムは貴ガスですが、\nほかのガスも含まれるのでバツです。,氦气虽然是稀有气体，\n但包含其他气体所以错误。
0000000000000,千奈,ああ……残念。,啊……好可惜。
0000000000000,千奈,（覚えていた数少ない\n　言葉だったのですが……）,（这是为数不多\n 记住的词汇了……）
0000000000000,千奈,（ヘリウムガス……\nちゃんと覚えましたわ！）,（氦气……\n这次一定要好好记住！）
0000000000000,理科教師,プロパンはダメですよ。\n正解はヘリウムガスです。,丙烷可不行哦。\n正确答案是氦气。
0000000000000,理科教師,ヘリウムはとても軽く、\n音を伝える速度があがります。,氦气非常轻，\n能提高声音传播的速度。
0000000000000,理科教師,その結果、声が高くなって\n聞こえるんですね。,所以听起来\n声音就会变高呢。
0000000000000,理科教師,プロパンガスは危険なので絶対に\n吸ってはいけませんよ、倉本さん。,丙烷气体很危险绝对不能\n吸食哦，仓本同学。
0000000000000,千奈,わかりましたわ！,我明白了！
0000000000000,千奈,……へりうむがすは、\n吸ってもよろしいんですの？,……那么氦气\n是可以吸的吗？
info,adv_pevent_001_kcna_school_005.txt,,
译者,,,
