id,name,text,trans
0000000000000,{user},（藤田さんの様子を見に行こう……）,（去看看藤田同学的情况吧……）
0000000000000,ことね,はぁ、はぁ、はぁ……\nつっかれたぁ……わぁっ！,哈啊、哈啊、哈啊……\n累死我了……哇啊！
0000000000000,ことね,いったたたぁ～……,好痛痛痛～……
0000000000000,{user},藤田さん、大丈夫ですか？,藤田同学，你没事吧？
0000000000000,ことね,あっ……えっとぉ、ちょこぉっと、\n疲れが出ただけみたいなんでぇ～……,啊……那个、稍微、\n只是有点累了啦～……
0000000000000,ことね,えへっ♡,诶嘿♡
select,,笑い事では\nありません,这不是\n开玩笑的事
select,,誤魔化しても\nダメですよ,蒙混过关\n可不行哦
select,,夢を諦めたいん\nですか？,你是想放弃\n梦想吗？
0000000000000,{user},少しの気の緩みが、大きなケガに\nつながるかもしれないんですよ！,稍微松懈一点，\n就可能造成严重的受伤啊！
0000000000000,ことね,そんな怒らなくてもいいじゃ\nないですかぁ～。,不用这么\n生气嘛～。
0000000000000,ことね,別に、\nケガしたわけじゃないんですしぃ……,再说了，\n我又没真的受伤……
0000000000000,{user},そういう問題ではないんです。\nいいですか―――,不是这个问题。\n听我说———
0000000000000,ことね,あー、もうっ！！　わかりましたぁ。\n今日は終わりにしまーす！,啊——真是的！！ 知道啦。\n今天就到此为止吧！
0000000000000,ことね,んじゃ、プロデューサー。\nお疲れ様でーすっ！,那制作人，\n辛苦啦～！
0000000000000,{user},（……まだ信頼されていない、か）,（……还是没能获得信任啊）
0000000000000,ことね,そこは、誤魔化されてくれるのが、\n優しさってもんじゃないんですかー？,这种时候睁一只眼闭一只眼，\n不也是一种温柔吗～？
0000000000000,{user},ちゃんと休んでいないなら、\nレッスンはもうしばらくお預けです。,如果没有好好休息的话，\n训练还要再暂停一段时间。
0000000000000,ことね,ええ～っ！！！！！！\nもうじゅーぶん休みましたってー,诶～！！！！！！\n我已经休息得够久啦
0000000000000,ことね,これ以上休んだら、身体\nなまっちゃうじゃん……,再休息下去的话，\n身体都要生锈了啦……
0000000000000,{user},ダメです。とにかく、今日はもう\n寮に帰って寝てください。,不行。总之今天请你先\n回宿舍好好休息吧。
0000000000000,ことね,……はぁい。お疲れ様でーす。,……好～的。辛苦啦～
0000000000000,{user},（……まったく反省していない。\n彼女に言葉を届かせるためには……）,（……完全没在反省呢。\n要想让她听进我的话……）
0000000000000,{user},（もっと信頼される\nプロデューサーにならなくては）,（必须成为更值得信赖的\n制作人才行）
0000000000000,{user},もしも大きな怪我をしてしまえば、\n夢を叶えられなくなるかもしれません。,如果受了重伤的话，\n可能就再也无法实现梦想了。
0000000000000,ことね,お、おおげさすぎですってぇ～……\nあははは……,太、太夸张了吧～……\n啊哈哈哈……
0000000000000,{user},いいえ、十分に起こり得る……そして、\n予防できる事故です。,不，这是完全有可能发生……而且，\n是可以预防的事故。
0000000000000,ことね,…………ごめんなさい。\n考えが浅かったです。,…………对不起。\n是我想得太简单了。
0000000000000,ことね,……プロデューサー。\nありがとうございましたっ……,……制作人。\n非常感谢您……
0000000000000,{user},（……事故が起こる前に、\n止められてよかった）,（……能在事故发生前\n及时阻止真是太好了）
info,adv_pstory_001_fktn_after-step-1-normal-03.txt,,
译者,,,
