id,name,text,trans
0000000000000,星南,さて、完勝したわね。,好了，我们大获全胜了呢。
0000000000000,{user},本当に一切の容赦が\nありませんでしたね……,真是一点都不手下留情呢……
0000000000000,{user},相手のファンが呆然としていましたよ。,对方的粉丝都看呆了呢。
0000000000000,星南,あ、あなたが遠慮なく蹴散らせって\n言ったのよ！,啊！还不是你说要毫不留情地\n击溃他们的！
0000000000000,{user},もちろん、そうでなければ\nいけなかった。お見事です、星南さん。,当然，不这样做不行。\n干得漂亮，星南同学。
0000000000000,星南,もう……ランキングの推移はどう？,真是的……排名变化怎么样了？
0000000000000,{user},順調に上がっています。,正在稳步上升中。
0000000000000,星南,なら、よかったわ。いまの私は、,那就好。现在的我啊，
0000000000000,星南,『知名度がもっとも低い\nトップアイドル』だもの。,可是『知名度最低的\n顶级偶像』呢。
0000000000000,星南,学園外で新規ファンを\n獲得していかなければね。,必须在校外争取新粉丝才行。
0000000000000,星南,学園単位での\nランキング推移はどう？,学校之间的排名变化呢？
0000000000000,{user},初星学園がトップで、\n極月学園は3位ですね。,初星学园位居榜首，\n极月学园排在第三位。
0000000000000,星南,あら、意外ね。\n実力者ぞろいのはずなのに。,哎呀，真意外。\n明明应该高手云集的。
0000000000000,{user},『N.I.A』に参加している\nもうひとりのトップアイドルが……,因为参加『N.I.A』的\n另一位顶级偶像……
0000000000000,{user},相手を選ばず、\n味方ごと蹴散らしているせいです。,不分敌我地把所有人\n都击溃了的缘故。
0000000000000,星南,なんであの人、\nそういうことをするのかしら……,那个人为什么要\n做这种事啊……
info,adv_pstory_002_jsna_after-audition-a-normal-02.txt,,
译者,,,
