id,name,text,trans
0000000000000,{user},特に目的なくショッピングモールに\n来ましたが、買うものはありますか？,没什么特别目的就来了购物中心，\n有什么要买的吗？
0000000000000,広,ない。,没有。
0000000000000,{user},……では、どうしましょうか。,……那要怎么办呢。
0000000000000,広,あんまり来ないから、\n案内してほしい。,因为很少来，\n希望你能带我逛逛。
select,,服を見ましょう,看看衣服吧
select,,雑貨を見ましょう,看看杂货吧
select,,レストランを\n見ましょう,看看\n餐厅吧
0000000000000,広,プロデューサーの服？,制作人的衣服？
0000000000000,{user},まさか。篠澤さんの服ですよ。,怎么可能。是筱泽同学的衣服啦。
0000000000000,{user},せっかくですし、\n色々試してみましょう。,难得有机会，\n各种款式都试试看吧。
0000000000000,広,たくさん試着するの？,要试穿很多件吗？
0000000000000,広,……初めてかも。\n倒れないようにがんばる。,……可能是第一次呢。\n我会努力不晕倒的。
0000000000000,広,雑貨……たとえば？,杂货……比如哪些呢？
0000000000000,{user},食器や置物、掛け時計や\nアクセサリーなども含まれますね。,餐具、摆件、挂钟\n还有饰品之类的都包含在内呢。
0000000000000,広,すごい。全部違うものなのに。,好厉害。明明都是完全不同的东西。
0000000000000,広,行こう。\n売り場、見てみたい。,走吧。\n想去看看卖场。
0000000000000,{user},レストラン街が広いんです。\nどこかで昼食を食べましょう。,餐饮区很大的。\n找个地方吃午饭吧。
0000000000000,広,お昼には早くない？,吃午饭还早吧？
0000000000000,{user},歩いてたら、すぐ疲れますよ。,走着走着很快就会累哦。
0000000000000,広,……プロデューサー。,……制作人。
0000000000000,広,それ、正解。,那个，正确答案。
info,adv_pevent_001_shro_activity_014.txt,,
译者,,,
