id,name,text,trans
0000000000000,咲季,ただいま、プロデューサー！,我回来了，制作人！
0000000000000,{user},おかえりなさい、咲季さん。\n素晴らしいライブでしたね。,欢迎回来，咲季同学。\n真是精彩的演出呢。
0000000000000,咲季,まぁね～♪,还行吧～♪
0000000000000,{user},ところで。大事な\nお客様が待っていますよ。,对了。有位重要的\n客人在等你哦。
0000000000000,咲季,えっ？　――あ！？,诶？——啊！？
0000000000000,佑芽,むすー……,哼……
0000000000000,咲季,う、佑芽……まだ怒ってるの？,佑、佑芽……还在生气吗？
0000000000000,佑芽,怒ってる。,在生气。
0000000000000,咲季,なんで！？　わたしなんっにも\n悪くないじゃない！,为什么！？我明明\n什么都没做错啊！
0000000000000,佑芽,あたし以外の人にお姉ちゃんって\n慕われて、でれでれしてた。,看到别人叫你姐姐就神魂颠倒的，\n对人家那么殷勤。
0000000000000,咲季,してないわよ！！,才没有！！
0000000000000,佑芽,あの後、ずーっと……\nぽーっとしてたじゃん。,那之后你明明一直……\n都在发呆不是吗。
0000000000000,咲季,あ、あれは、直前に言われたことが\n気になってて……,那、那是因为突然被人说了\n很在意的话……
0000000000000,佑芽,直前に言われたことって？,突然被说了什么？
0000000000000,燐羽,あなた、メッキなんてない方が素敵よ。,你不镀金的样子反而更迷人哦。
0000000000000,咲季,……言いたくない。,……不想说了。
0000000000000,佑芽,ホラなんかアヤしい～～～～～～～！,你看果然有猫腻～～～～～～～！
0000000000000,咲季,も～！　どうしたら\n機嫌を直してくれるのよ～！,真是的！到底要怎样\n你才肯消气啦～！
0000000000000,佑芽,決まってるよ！,这不是明摆着吗！
0000000000000,佑芽,約束通り『FINALE』で\nあたしと勝負して！,按照约定用『FINALE』\n和我一决胜负！
0000000000000,佑芽,あたしに勝ったら、許す。,要是能赢过我，就原谅你。
0000000000000,咲季,あら、なぁんだ。そんなことでいいの？,哎呀，就这点要求吗？
0000000000000,佑芽,むかっ……もう勝った気でいるな～！,可恶…你这就觉得自己赢定了是吧～！
0000000000000,咲季,だってわたし、あなたに勝った\nやつに勝ったもの。,因为人家可是打败了\n打败过你的人呢。
0000000000000,佑芽,うぐぅっ！？,呜咕！？
0000000000000,咲季,つまぁり、あなたとわたしの間には、\n大きな実力差があるってこと！,也就是说～我和你之间\n存在着巨大的实力差距！
0000000000000,佑芽,ぐぐぐ……ッ！\nあのときのあたしとは、違うよ！,咕咕咕…！\n现在的我和那时候可不一样了！
0000000000000,咲季,なら、それを実力で証明しなさい。,那就用实力来证明吧。
0000000000000,咲季,お姉ちゃんが、受けて立ってあげる！,姐姐我来当你的对手！
0000000000000,佑芽,言われなくてもっ！！,不用你说我也会这么做！！
0000000000000,佑芽,今度こそあたしが勝って――,这次我一定要赢——
0000000000000,佑芽,あたしと仲直りしてもらうからね♪,然后和你和好如初哦♪
0000000000000,咲季,――と、そんな感じで。お姉ちゃん風を\n吹かせてしまったわけだけど。,——大概就是这样。虽然有点\n摆出姐姐架子的感觉啦。
0000000000000,咲季,……どう思う？　プロデューサー。,……你觉得呢？制作人。
0000000000000,{user},集めたデータによると花海さんには、\n『ある大きな特徴』がありますね。,根据收集的数据，花海同学\n拥有『某个显著特征』呢。
0000000000000,咲季,薄々なにを言うのかわかったけど……\n続きを聞かせてくれる？,大概猜到你要说什么了…\n能继续说明吗？
0000000000000,{user},咲季さんと勝負するときだけ\nさらにパワーアップします。,只有在和咲季同学对决时\n会进一步激发潜能。
0000000000000,咲季,知ってる～～～～～～～～～～～～！,这个我早就知道啦～～～～～～～～～～～～！
0000000000000,咲季,はぁ……そこがいいんだけどね。,唉…不过这点确实很可爱呢。
0000000000000,咲季,プロデューサー、次の目標は\n『FINALE』よ。,制作人，下一个目标是\n『FINALE』哦。
0000000000000,咲季,覚悟を決めて、進みましょう。,下定决心，前进吧。
info,adv_dear_hski_017.txt,,
译者,,,
