id,name,text,trans
0000000000000,{user},お疲れ様でした。麻央さんは……,辛苦了。麻央同学她……
0000000000000,{user},合格です。素晴らしい結果でしたね。,合格了。真是出色的成绩呢。
0000000000000,麻央,ふふっ、そうですか。\nまあ、当然の結果ですけどね。,呵呵，是吗。\n嘛，虽然是理所当然的结果呢。
0000000000000,{user},……本音は？,……真心话呢？
0000000000000,麻央,……ええっと、ほっとしました。,……那个、松了口气。
select,,あと少しでしたね,还差一点点呢
select,,いいパフォー\nマンスでした,很精彩的\n表演哦
select,,キュートで\n可憐でした,既可爱又\n楚楚动人
0000000000000,麻央,……手厳しいですね、\nプロデューサーは。,……评价真严格啊，\n制作人。
0000000000000,{user},もちろん悪くない結果です。ただ、\n麻央さんの実力を知っているので。,当然成绩并不差。只是，\n我清楚麻央同学的实力。
0000000000000,麻央,……そうですね。\n少し、慢心があったかもしれません。,……说得对。\n或许是我有些自满了。
0000000000000,麻央,トップスターになるには、\nまだまだこえなきゃいけない壁がある。,要成为顶级偶像，\n还有重重难关需要跨越。
0000000000000,麻央,次は絶対、トップを獲ってみせますよ。,下次绝对要拿下第一名给你看。
0000000000000,麻央,ボクも満足のいくパフォーマンスが\nできたと思います。,我觉得自己也完成了\n令人满意的演出。
0000000000000,麻央,トップになれなかったのは、\nもちろん残念でしたけど。,虽然没能拿到第一\n确实很遗憾。
0000000000000,{user},満足するのはまだ早いですよ。\nこれはあくまで、学園の試験――,现在满足还为时尚早哦。\n说到底这只是学院的考试——
0000000000000,{user},トップアイドルになるには、\n多くの壁が待っています。,要成为顶级偶像，\n还有更多难关等着你。
0000000000000,麻央,はい、わかってます。\nこんなところで足踏みしていられない。,是，我明白的。\n不能在这种地方停滞不前。
0000000000000,麻央,次の試験で、一気に駆け上がります。,下次考试一定要一举登顶。
0000000000000,麻央,……～っ、ちょ、ちょっと、\n恥ずかしいですよ。,……呜～等、等一下，\n这样说太让人害羞了啊。
0000000000000,麻央,後輩たちもいるんですから……,毕竟还有学弟学妹们在看着呢……
0000000000000,{user},中間試験の総括です。\n麻央さんのパフォーマンスは、,这是期中考试的总结。\n麻央同学的表现，
0000000000000,{user},可憐で、可愛くて、それでいて、\nかっこよさも兼ねそなえて……,既楚楚动人，又可爱迷人，\n同时还兼具帅气的一面……
0000000000000,麻央,ストップ、ストーップ！,停下，快停下！
0000000000000,麻央,総括は部屋で聞きますから、\nこ、ここではやめてください。,总结回房间再听，\n请、请别在这里说了。
0000000000000,{user},わかりました。,明白了。
0000000000000,麻央,あ、あの、プロデューサー……,那、那个，制作人……
0000000000000,麻央,ボク、ほんとに可愛かったですか？,我…真的很可爱吗？
0000000000000,{user},はい。可愛くて、かっこよかったです。,嗯。很可爱，也很帅气。
0000000000000,麻央,そ、そうですか……\nふふっ、ふふふっ……,这、这样啊……\n呵呵，呵呵呵……
info,adv_pstory_001_amao_after-audition-mid-normal-02.txt,,
译者,,,
