id,name,text,trans
0000000000000,佑芽,うわぁ～～～～～ん！\n助けてくださいプロデューサーさぁん！,呜哇啊啊啊～～～！\n救救我啊制作人～～～！
0000000000000,{user},佑芽さんが弱音とは珍しい。\nどうしました？,佑芽同学居然会示弱真是少见。\n发生什么事了？
0000000000000,佑芽,どうしたもこうしたも\nないですよぉ～～～～っ！,什么发生不发生的\n根本就没有啦～～～！
0000000000000,佑芽,あたしには！　\nアイドルとしての実力が！,我啊！\n作为偶像的实力！
0000000000000,佑芽,ち～っとも足りてないんです！！！,根本就完全不够格啦！！！
0000000000000,{user},佑芽さんに勝てる新人アイドルなど、\nほぼ存在しないんですけどね……,能赢过佑芽同学的新人偶像，\n几乎不存在呢……
0000000000000,佑芽,でも！　負けちゃいました！　\nそれも……ただ負けるならともかく。,但是！我输掉了！\n而且……光是输掉也就算了。
0000000000000,佑芽,あたし……\nお姉ちゃんと引き分けたのに……,我……\n明明是和姐姐打成平手……
0000000000000,佑芽,あたしのせいで……お姉ちゃんの格まで\n低く見られちゃいます。,却因为我的缘故……连姐姐的\n档次都被看低了。
0000000000000,佑芽,それが悔しいんです……！,这让我好不甘心啊……！
0000000000000,佑芽,胸から溢れるこの気持ち！　\nなんとかしてくださぁい！,满溢在胸口的这份心情！\n请快帮我想想办法啊～～！
0000000000000,{user},ではなんとかしましょう。,那就来想办法吧。
0000000000000,佑芽,そこをなんとか――って、ええぇ！？\n話が早ぁい！？,想办法就——诶诶！？\n这也太快了吧！？
0000000000000,佑芽,さっすがプロデューサーさんですッ！\nどうなんとかしてくれるんですかっ！,不愧是制作人！\n具体要怎么做呢！
0000000000000,{user},まずは『N.I.A』対策を\n授けましょう。これを渡しておきます。,首先传授你应对『N.I.A』的\n对策吧。这个先交给你。
0000000000000,佑芽,おぉ～～～っ！　\nこのカッコいい衣装は？？？,哦哦～～～！\n这套超帅的服装是？？？
0000000000000,{user},初星学園伝統の楽曲、\n『Campus mode!!』の衣装です。,初星学园的传统曲目，\n『Campus mode!!』的演出服。
0000000000000,{user},佑芽さんにはこれを\n習得してもらいます。,希望佑芽同学\n能掌握这套表演。
0000000000000,佑芽,新しい曲を覚える……\nそれで……なんとかなるんでしょうか？,学习新曲目……\n这样……真的能解决问题吗？
0000000000000,{user},いいですか、佑芽さん……,听好了，佑芽同学……
0000000000000,{user},『Campus mode!!』は、\n初星アイドルの必殺技です。,『Campus mode!!』是\n初星学园偶像的必杀技。
0000000000000,佑芽,必殺技！！！,必杀技！！！
0000000000000,{user},選ばれし者しかステージで歌うことを\n許されない特別な楽曲です。,这是唯有被选中之人\n才能在舞台上演唱的特殊乐曲。
0000000000000,佑芽,あたしが……選ばれし者！？,我……是被选中的人！？
0000000000000,{user},定期公演で優勝して……咲季さんと\n引き分けるほどの力を付けて。,通过在定期公演中获胜……\n获得了与咲季同学势均力敌的实力。
0000000000000,{user},そう呼ばれるだけの実績を\n積んできたと思いますよ。,我认为你已经积累了\n足以配得上这个称号的实绩。
0000000000000,佑芽,…………そう……ですよね……\nあたしは、お姉ちゃんと対等の……,……..是啊……\n我已经和姐姐势均力敌……
0000000000000,佑芽,すっごい新人アイドルなんですから！,因为我现在可是超厉害的新人偶像啊！
0000000000000,{user},その通り。そんなあなたが……,没错。这样的你……
0000000000000,{user},宿命のライバルとの決戦で歌う曲は、\nこれしかないでしょう。,在与宿命对手决战时演唱的曲子，\n非此莫属吧。
0000000000000,佑芽,おぉぉぉ…………！　\nなんだか燃えてきました……！,哦哦哦……！\n感觉热血沸腾起来了……！
0000000000000,{user},『Campus mode!!』を\n習得する――\nこれが『N.I.A』対策です。,掌握『Campus mode!!』——\n这就是应对『N.I.A』的策略。
0000000000000,佑芽,ありがとうございます、\nプロデューサーさん！,非常感谢，\n制作人！
0000000000000,佑芽,あたし、習得してみせます！,我一定会努力掌握的！
0000000000000,佑芽,花海佑芽の\n『Campus mode!!』を！,让大家见识花海佑芽的\n『Campus mode!!』！
info,adv_cidol-hume-3-006_01.txt,,
译者,,,
