id,name,text,trans
0000000000000,莉波,……わぁ。お客さん、\nいっぱい来てくれてる！,……哇啊。观众们\n来得真多呢！
0000000000000,{user},姫崎さんに投票してくれた、\nファンのみなさんですよ。,这些都是为姬崎同学投票的\n粉丝们哦。
0000000000000,莉波,……嬉しいなぁ。,……好开心啊。
0000000000000,莉波,ここにいるみんなが、\n私を応援してくれたんだ。,在场的所有人\n都在为我应援呢。
0000000000000,莉波,こんな素敵なステージで――,能在这么棒的舞台上——
0000000000000,莉波,憧れの『Campus mode!!』の\n衣装を着て、ライブができるなんて――,穿着憧憬的『Campus mode!!』\n服装进行演出——
0000000000000,莉波,本当に、夢みたい。,简直像做梦一样。
0000000000000,莉波,………………え、夢？,………………咦，做梦？
0000000000000,莉波,……えっと、\n{user}くん。,……那个，\n{user}。
0000000000000,莉波,ちょっと、ほっぺた、\nつねってみてくれるかな？,能不能稍微\n捏一下我的脸颊？
0000000000000,{user},……はい。,……好的。
0000000000000,莉波,あ、あぁ、違うよ。\n{user}くんの\nじゃなくて、私のほっぺた。,啊，啊啊，不是啦。\n不是{user}的\n而是我的脸颊。
0000000000000,{user},――それはしません。,——我不会那么做的。
0000000000000,莉波,で、でも、このままじゃ、\n夢か現実かわからなくて――,但、但是这样下去\n我分不清是梦还是现实——
0000000000000,{user},……しっかりしてください。\n夢ではありません。,……请清醒一点。\n这不是梦。
0000000000000,{user},……いえ、姫崎さん自身の\n掴み取った夢ではありますが……,……不，虽然确实是姬崎同学\n亲手抓住的梦想……
0000000000000,莉波,どっちなの～？,到底是哪个啦～？
0000000000000,莉波,――おまたせ、\n{user}くん。,——久等了，\n{user}。
0000000000000,莉波,どう、かな？,怎么样，\n合适吗？
select,,よく似合っています,非常相称呢
0000000000000,{user},初星学園伝統のデザイン\nをベースにしつつ、,以初星学园传统的设计\n为基础，
0000000000000,{user},姫崎さんの個性が、\n自然な形で表現されていますね。,同时自然地展现出\n姬崎同学的个性呢。
0000000000000,莉波,ふふっ、ありがとう。,呵呵，谢谢夸奖。
0000000000000,莉波,デザインを頼んでくれたのは、\n{user}くんなんだよね？,委托设计的人\n是{user}对吧？
0000000000000,{user},姫崎さんのアイドルとしての\n個性と魅力をノートにしたためて、,我只是把姬崎同学作为偶像的\n个性和魅力都记录在笔记本上，
0000000000000,{user},デザイナーさんに\n提出しただけです。,然后提交给设计师而已。
0000000000000,莉波,……～っ、そ、そのノート、\nあとで見せてもらえる、かな？,……唔、那、那个笔记本\n之后能给我看看吗？
0000000000000,{user},………………だめです。,………………不行。
0000000000000,莉波,ええー、どうして？,诶——为什么啊？
0000000000000,{user},それは……,因为……
0000000000000,{user},あまりプロデュース側のイメージに\n縛られて欲しくはないので。,我不希望你被制作人方面的印象\n束缚太多。
0000000000000,莉波,……うーん。そっかぁ。,……嗯。这样啊。
0000000000000,{user},それより、『Campus mode!!』の\n振り付けは完璧ですか？,比起这个，『Campus mode!!』的\n舞蹈动作都完美掌握了吗？
0000000000000,莉波,もちろん、バッチリだよ！,当然，完全没问题！
0000000000000,莉波,星南会長にしっかり\nレッスンしてもらったし、,星南会长给我\n进行了严格训练，
0000000000000,莉波,自分なりのアレンジも、\n入れてみたんだ。,我还加入了自己\n的一些改编。
0000000000000,{user},それは楽しみですね。,真让人期待呢。
0000000000000,莉波,――{user}くん。,——{user}。
0000000000000,莉波,きみに出会う前は、アイドルに\nなること、諦めかけてた。,在遇见你之前，我差点\n就要放弃成为偶像了。
0000000000000,莉波,ずっと憧れてた\n『Campus mode!!』の衣装を\n着られるなんて――,没想到能穿上一直憧憬的\n『Campus mode!!』的服装——
0000000000000,莉波,ぜんぜん、考えもしなかった。,完全、没有想过。
0000000000000,莉波,でも、諦めなくてよかった。,但是，幸好没有放弃。
0000000000000,莉波,この初星学園で――\n{user}くんと出会えて、\nよかった。,能在这初星学园里——\n遇见{user}，\n真是太好了。
0000000000000,莉波,――ありがとう。\n私をアイドルにしてくれて。,——谢谢你。\n让我成为了偶像。
0000000000000,莉波,しっかり見ててね――,要好好看着我哦——
0000000000000,莉波,私だけの『Campus mode!!』。,只属于我的『Campus mode!!』。
info,adv_cidol-hrnm-3-007_03.txt,,
译者,,,
