id,name,text,trans
0000000000000,担任教師,今日は定期試験が近いこともあり、\n自習時間をレッスンにあててよし。,考虑到近期就要期中考试了，\n可以把自习时间用来训练哦。
0000000000000,担任教師,プロデューサーがいるものは\n相談して決めなさい。,有制作人负责的同学\n请和他商量后再决定。
0000000000000,佑芽,あー、だからプロデューサーさん\n来てたんですね！,啊~所以制作人同学\n才会过来啊！
0000000000000,佑芽,もしかして教室を間違えたのかも\nって思っちゃいました！,我还以为是不是走错教室了呢！
0000000000000,{user},（今日のレッスンは……）,（今天的训练内容是……）
select,,ボーカルレッスン,歌唱训练
select,,ダンスレッスン,舞蹈训练
select,,ビジュアル\nレッスン,表现力\n训练
0000000000000,佑芽,ボーカルレッスンですねっ！\nわかりました！,是歌唱训练对吧！\n明白啦！
0000000000000,佑芽,お姉ちゃんに勝てるように、\nがんばりますっ！,为了能胜过姐姐，\n我会加油的！
0000000000000,佑芽,ふっふっふ……\nダンスレッスンですねっ！,呵呵呵……\n是舞蹈训练对吧！
0000000000000,佑芽,ステップ、ちょっと上達したんです！\n見ててください！,我的舞步有进步哦！\n请看好吧！
0000000000000,佑芽,ビジュアルレッスンですねっ！,是表现力训练对吧！
0000000000000,佑芽,ポーズを取るのは得意です！\n任せてくださいっ！,摆造型可是我的强项！\n交给我吧！
info,adv_pevent_001_hume_school_011.txt,,
译者,,,
