id,name,text,trans
0000000000000,{user},（佑芽さんの様子を見に行こう……）,（去看看佑芽同学的情况吧……）
0000000000000,佑芽,トレーナーさん。いままであたし……,训练师。我至今为止都……
0000000000000,佑芽,自分を可愛く見せようとか……\n綺麗に見せようとか……,从没认真考虑过\n要如何让自己看起来更可爱……\n或是更漂亮这种事……
0000000000000,佑芽,あまり考えたことがなくて。その……\nアイドルとして、どうでしょうかっ！,那个……\n作为偶像来说，这样是不是不太行啊！
0000000000000,ビジュアルトレーナー,うん、そうねえ。初日ということで、\n色々見せてもらったけど。,嗯~这个嘛。毕竟是第一天，\n各方面表现我都看在眼里了。
0000000000000,ビジュアルトレーナー,――あ、プロデューサーちゃん。\nいいところに来たわね。,——啊，制作人。\n来得正好呢。
0000000000000,ビジュアルトレーナー,ねぇねぇ、\n花海佑芽ちゃん……このコ……,我说我说，\n花海佑芽这孩子……
0000000000000,ビジュアルトレーナー,掘り出し物かもしれないわ！,说不定是个宝藏哦！
0000000000000,佑芽,うええっ！？,呜诶诶！？
0000000000000,{user},――トレーナーと同意見です。,——我和训练师意见一致。
0000000000000,佑芽,プロデューサーさんまで！？,连制作人都这么说！？
0000000000000,ビジュアルトレーナー,あら、わかってるじゃない、\nプロデューサーちゃん。,哎呀，这不是很懂嘛，\n制作人。
0000000000000,ビジュアルトレーナー,なら、せーので、言ってみましょ♪\n佑芽ちゃんの特にイイところは――,那我们来异口同声说吧♪\n佑芽最突出的优点是——
select,,健康なところ,健康体质
select,,可愛いところ,可爱之处
select,,どんなポーズ\nでも可能,任何姿势\n都能驾驭
0000000000000,ビジュアルトレーナー,その通り！　こぉーんな\n健康体のアイドル、見たことないわ！,没错！像这样\n健康体魄的偶像，从来没见过呢！
0000000000000,佑芽,あの！　すっごく褒められてるのは\nわかるんですけど！,那个！虽然知道大家\n是在拼命夸奖我！
0000000000000,佑芽,健康だと、いいアイドルなんですか！？,但是身体健康，\n就能成为好偶像吗！？
0000000000000,ビジュアルトレーナー,例外はあれど、健やかな肉体は\n美しさと密接に関係しているの。,虽然存在例外，但强健的体魄\n确实与美丽密不可分。
0000000000000,ビジュアルトレーナー,学園でもっとも健康なあなたは、\n学園でもっとも美しい！,在学园中最健康的你，\n也是学园中最美丽的！
0000000000000,ビジュアルトレーナー,――と、いうのは、\nさすがに少ぉし言い過ぎだけどね。,——不过嘛，\n这么说可能有点太夸张了呢。
0000000000000,ビジュアルトレーナー,とっても大きなアドバンテージよ。\nうん、育て甲斐があるわあ。,这可是非常大的优势哦。\n嗯，很有培养价值呢。
0000000000000,佑芽,よろしくお願いします、\nトレーナーさん！,请多指教，\n训练员先生！
0000000000000,ビジュアルトレーナー,あら、ストレートな賞賛。\nふふっ――佑芽ちゃん、ご感想は？,哎呀，直白的赞美呢。\n呵呵——佑芽同学，你有什么感想？
0000000000000,佑芽,す、すっごく照れます！！,超、超级害羞的！！
0000000000000,ビジュアルトレーナー,うーん可愛いリアクション！\nそういうところよね。,唔～好可爱的反应！\n就是这种地方呢。
0000000000000,{user},他にもたくさんありますよ。顔や\n性格はもちろん可愛らしいですし――,还有很多其他优点哦。脸蛋和\n性格当然都很可爱啦——
0000000000000,ビジュアルトレーナー,鍛え抜かれたカラダとの\nギャップもイイわねえ。,与锻炼有素的身体形成的\n反差也很棒呢。
0000000000000,佑芽,わわ！　わわわわわ！！,哇哇！哇哇哇哇！！
0000000000000,{user},プロデュースし甲斐のある素材です。,是值得培育的好素材呢。
0000000000000,ビジュアルトレーナー,育て甲斐のある素材よね。,很有培养价值的素材呢。
0000000000000,佑芽,が、ががが、がんばりますッ！！！,我、我我我会加油的！！！
0000000000000,佑芽,いやあの！　\nたとえプロデューサーさんの頼みでも、,不是那个意思啦！\n就算是制作人先生的要求，
0000000000000,佑芽,すっごく恥ずかしいポーズとかは\nしませんからね！,超级羞耻的姿势\n我也不会做的哦！
0000000000000,ビジュアルトレーナー,いまね、プロデューサーちゃん、\nすごく誤解を招く言い方をしたけれど。,刚才啊，小制作人\n说了很容易让人误会的话呢。
0000000000000,ビジュアルトレーナー,たぶんそういう意味じゃないと思うわ。,我想应该不是那个意思啦。
0000000000000,佑芽,えっ……,诶……
0000000000000,ビジュアルトレーナー,佑芽ちゃんカラダがものすっごぉ～く、\n柔らかいから。,因为佑芽同学的身体超级～\n柔软呢。
0000000000000,ビジュアルトレーナー,人体に可能であれば、どんなポーズでも\nできそうねって意味。――実際どう？,意思是只要人体能做到的姿势\n你大概都能完成。——实际怎么样？
0000000000000,佑芽,はいっ！　どんなポーズでも\nできると思います！,是！我觉得\n什么姿势都能做到！
0000000000000,ビジュアルトレーナー,そうなのねえ――ふふふ。\n育て甲斐があるわあ。,这样啊——呵呵呵。\n真是值得培养呢。
0000000000000,佑芽,よろしくお願いします、\nトレーナーさん！,请多指教，\n训练员同学！
info,adv_pstory_001_hume_after-step-1-normal-01.txt,,
译者,,,
